State	State Code	Year	Race	Gender	Age Group	Population
Pennsylvania	42	1987	White	Female	85+ years	108681
Pennsylvania	42	1987	White	Male	< 1 year	70674
Pennsylvania	42	1987	White	Male	1-4 years	279171
Pennsylvania	42	1987	White	Male	5-9 years	344833
Pennsylvania	42	1987	White	Male	10-14 years	331535
Pennsylvania	42	1987	White	Male	15-19 years	398268
Pennsylvania	42	1987	White	Male	20-24 years	412163
Pennsylvania	42	1987	White	Male	25-34 years	855363
Pennsylvania	42	1987	White	Male	35-44 years	713019
Pennsylvania	42	1987	White	Male	45-54 years	500412
Pennsylvania	42	1987	White	Male	55-64 years	533643
Pennsylvania	42	1987	White	Male	65-74 years	420904
Pennsylvania	42	1987	White	Male	75-84 years	183550
Pennsylvania	42	1987	White	Male	85+ years	41127
Pennsylvania	42	1988	Black	Female	< 1 year	11869
Pennsylvania	42	1988	Black	Female	1-4 years	38106
Pennsylvania	42	1988	Black	Female	5-9 years	44101
Pennsylvania	42	1988	Black	Female	10-14 years	41994
Pennsylvania	42	1988	Black	Female	15-19 years	47613
Pennsylvania	42	1988	Black	Female	20-24 years	49985
Pennsylvania	42	1988	Black	Female	25-34 years	101456
Pennsylvania	42	1988	Black	Female	35-44 years	76536
Pennsylvania	42	1988	Black	Female	45-54 years	55253
Pennsylvania	42	1988	Black	Female	55-64 years	52361
Pennsylvania	42	1988	Black	Female	65-74 years	40957
Pennsylvania	42	1988	Black	Female	75-84 years	21353
Pennsylvania	42	1988	Black	Female	85+ years	6505
Pennsylvania	42	1988	Black	Male	< 1 year	12123
Pennsylvania	42	1988	Black	Male	1-4 years	38810
Pennsylvania	42	1988	Black	Male	5-9 years	45077
Pennsylvania	42	1988	Black	Male	10-14 years	42851
Pennsylvania	42	1988	Black	Male	15-19 years	48092
Pennsylvania	42	1988	Black	Male	20-24 years	47371
Pennsylvania	42	1988	Black	Male	25-34 years	89604
Pennsylvania	42	1988	Black	Male	35-44 years	63864
Pennsylvania	42	1988	Black	Male	45-54 years	43374
Pennsylvania	42	1988	Black	Male	55-64 years	39582
Pennsylvania	42	1988	Black	Male	65-74 years	28020
Pennsylvania	42	1988	Black	Male	75-84 years	11324
Pennsylvania	42	1988	Black	Male	85+ years	2824
Pennsylvania	42	1988	Other	Female	< 1 year	1117
Pennsylvania	42	1988	Other	Female	1-4 years	4899
Pennsylvania	42	1988	Other	Female	5-9 years	6219
Pennsylvania	42	1988	Other	Female	10-14 years	5692
Pennsylvania	42	1988	Other	Female	15-19 years	6452
Pennsylvania	42	1988	Other	Female	20-24 years	6585
Pennsylvania	42	1988	Other	Female	25-34 years	13888
Pennsylvania	42	1988	Other	Female	35-44 years	11944
Pennsylvania	42	1988	Other	Female	45-54 years	6670
Pennsylvania	42	1988	Other	Female	55-64 years	4074
Pennsylvania	42	1988	Other	Female	65-74 years	2229
Pennsylvania	42	1988	Other	Female	75-84 years	1020
Pennsylvania	42	1988	Other	Female	85+ years	212
Pennsylvania	42	1988	Other	Male	< 1 year	1291
Pennsylvania	42	1988	Other	Male	1-4 years	5025
Pennsylvania	42	1988	Other	Male	5-9 years	6255
Pennsylvania	42	1988	Other	Male	15-19 years	7239
Pennsylvania	42	1988	Other	Male	20-24 years	7418
Pennsylvania	42	1988	Other	Male	25-34 years	13733
Pennsylvania	42	1988	Other	Male	35-44 years	10587
Pennsylvania	42	1988	Other	Male	45-54 years	6822
Pennsylvania	42	1988	Other	Male	55-64 years	3378
Pennsylvania	42	1988	Other	Male	65-74 years	1678
Pennsylvania	42	1988	Other	Male	75-84 years	691
Pennsylvania	42	1988	Other	Male	85+ years	160
Pennsylvania	42	1988	White	Female	< 1 year	67665
Pennsylvania	42	1988	White	Female	1-4 years	265278
Pennsylvania	42	1988	White	Female	5-9 years	330160
Pennsylvania	42	1988	White	Female	10-14 years	314257
Pennsylvania	42	1988	White	Female	15-19 years	376208
Pennsylvania	42	1988	White	Female	20-24 years	401377
Pennsylvania	42	1988	White	Female	25-34 years	863471
Pennsylvania	42	1988	White	Female	35-44 years	746107
Pennsylvania	42	1988	White	Female	45-54 years	548689
Pennsylvania	42	1988	White	Female	55-64 years	595997
Pennsylvania	42	1988	White	Female	65-74 years	558354
Pennsylvania	42	1988	White	Female	75-84 years	336550
Pennsylvania	42	1988	White	Female	85+ years	111153
Pennsylvania	42	1988	White	Male	< 1 year	71574
Pennsylvania	42	1988	White	Male	1-4 years	280613
Pennsylvania	42	1988	White	Male	5-9 years	349343
Pennsylvania	42	1988	White	Male	10-14 years	331355
Pennsylvania	42	1988	White	Male	15-19 years	387777
Pennsylvania	42	1988	White	Male	20-24 years	399212
Pennsylvania	42	1988	White	Male	25-34 years	853732
Pennsylvania	42	1988	White	Male	35-44 years	730040
Pennsylvania	42	1988	White	Male	45-54 years	516888
Pennsylvania	42	1988	White	Male	55-64 years	521615
Pennsylvania	42	1988	White	Male	65-74 years	423356
Pennsylvania	42	1988	White	Male	75-84 years	188832
Pennsylvania	42	1988	White	Male	85+ years	41526
Rhode Island	44	1979	Black	Female	< 1 year	345
Rhode Island	44	1979	Black	Female	1-4 years	1262
Rhode Island	44	1979	Black	Female	5-9 years	1535
Rhode Island	44	1979	Black	Female	15-19 years	1841
Rhode Island	44	1979	Black	Female	20-24 years	1816
Rhode Island	44	1979	Black	Female	25-34 years	2420
Rhode Island	44	1979	Black	Female	35-44 years	1616
Rhode Island	44	1979	Black	Female	45-54 years	1395
Rhode Island	44	1979	Black	Female	55-64 years	1042
Rhode Island	44	1979	Black	Female	65-74 years	633
Rhode Island	44	1979	Black	Female	75-84 years	293
Rhode Island	44	1979	Black	Female	85+ years	107
Rhode Island	44	1979	Black	Male	< 1 year	349
Rhode Island	44	1979	Black	Male	1-4 years	1295
Rhode Island	44	1979	Black	Male	5-9 years	1540
Rhode Island	44	1979	Black	Male	15-19 years	1828
Rhode Island	44	1979	Black	Male	20-24 years	1700
Rhode Island	44	1979	Black	Male	25-34 years	2490
Rhode Island	44	1979	Black	Male	35-44 years	1368
Rhode Island	44	1979	Black	Male	45-54 years	1233
Rhode Island	44	1979	Black	Male	55-64 years	847
Rhode Island	44	1979	Black	Male	65-74 years	460
Rhode Island	44	1979	Black	Male	75-84 years	200
Rhode Island	44	1979	Black	Male	85+ years	56
Rhode Island	44	1979	Other	Female	45-54 years	402
Rhode Island	44	1979	Other	Female	55-64 years	319
Rhode Island	44	1979	Other	Female	65-74 years	221
Rhode Island	44	1979	Other	Female	85+ years	46
Rhode Island	44	1979	Other	Male	< 1 year	94
Rhode Island	44	1979	Other	Male	45-54 years	368
Rhode Island	44	1979	Other	Male	65-74 years	159
Rhode Island	44	1979	Other	Male	75-84 years	66
Rhode Island	44	1979	Other	Male	85+ years	20
Rhode Island	44	1979	White	Female	< 1 year	5355
Rhode Island	44	1979	White	Female	1-4 years	20974
Rhode Island	44	1979	White	Female	5-9 years	29629
Rhode Island	44	1979	White	Female	10-14 years	35282
Rhode Island	44	1979	White	Female	15-19 years	43668
Rhode Island	44	1979	White	Female	20-24 years	44004
Rhode Island	44	1979	White	Female	25-34 years	69945
Rhode Island	44	1979	White	Female	35-44 years	48537
Rhode Island	44	1979	White	Female	45-54 years	51134
Rhode Island	44	1979	White	Female	55-64 years	55357
Rhode Island	44	1979	White	Female	65-74 years	42710
Rhode Island	44	1979	White	Female	75-84 years	25023
Rhode Island	44	1979	White	Female	85+ years	8114
Rhode Island	44	1979	White	Male	< 1 year	5619
Rhode Island	44	1979	White	Male	1-4 years	21814
Rhode Island	44	1979	White	Male	5-9 years	31047
Rhode Island	44	1979	White	Male	10-14 years	36956
Rhode Island	44	1979	White	Male	15-19 years	43594
Rhode Island	44	1979	White	Male	20-24 years	42639
Rhode Island	44	1979	White	Male	25-34 years	68268
Rhode Island	44	1979	White	Male	35-44 years	46171
Rhode Island	44	1979	White	Male	45-54 years	46631
Rhode Island	44	1979	White	Male	55-64 years	47632
Rhode Island	44	1979	White	Male	65-74 years	30272
Rhode Island	44	1979	White	Male	75-84 years	13156
Rhode Island	44	1979	White	Male	85+ years	3219
Rhode Island	44	1980	Black	Female	< 1 year	338
Rhode Island	44	1980	Black	Female	1-4 years	1292
Rhode Island	44	1980	Black	Female	5-9 years	1528
Rhode Island	44	1980	Black	Female	15-19 years	1842
Rhode Island	44	1980	Black	Female	20-24 years	1850
Rhode Island	44	1980	Black	Female	25-34 years	2513
Rhode Island	44	1980	Black	Female	35-44 years	1644
Rhode Island	44	1980	Black	Female	45-54 years	1395
Rhode Island	44	1980	Black	Female	55-64 years	1054
Rhode Island	44	1980	Black	Female	65-74 years	628
Rhode Island	44	1980	Black	Female	75-84 years	307
Rhode Island	44	1980	Black	Female	85+ years	106
Rhode Island	44	1980	Black	Male	< 1 year	344
Rhode Island	44	1980	Black	Male	1-4 years	1329
Rhode Island	44	1980	Black	Male	5-9 years	1531
Rhode Island	44	1980	Black	Male	15-19 years	1822
Rhode Island	44	1980	Black	Male	20-24 years	1704
Rhode Island	44	1980	Black	Male	25-34 years	2596
Rhode Island	44	1980	Black	Male	35-44 years	1410
Rhode Island	44	1980	Black	Male	45-54 years	1246
Rhode Island	44	1980	Black	Male	55-64 years	855
Rhode Island	44	1980	Black	Male	65-74 years	449
Rhode Island	44	1980	Black	Male	75-84 years	204
Rhode Island	44	1980	Black	Male	85+ years	60
Rhode Island	44	1980	Other	Female	10-14 years	422
Rhode Island	44	1980	Other	Female	45-54 years	417
Rhode Island	44	1980	Other	Female	55-64 years	335
Rhode Island	44	1980	Other	Female	65-74 years	227
Rhode Island	44	1980	Other	Female	75-84 years	131
Rhode Island	44	1980	Other	Female	85+ years	48
Rhode Island	44	1980	Other	Male	20-24 years	505
Rhode Island	44	1980	Other	Male	25-34 years	877
Rhode Island	44	1980	Other	Male	35-44 years	609
Rhode Island	44	1980	Other	Male	45-54 years	384
Rhode Island	44	1980	Other	Male	55-64 years	243
Rhode Island	44	1980	Other	Male	65-74 years	161
Rhode Island	44	1980	Other	Male	75-84 years	72
Rhode Island	44	1980	Other	Male	85+ years	21
Rhode Island	44	1980	White	Female	< 1 year	5445
Rhode Island	44	1980	White	Female	1-4 years	20590
Rhode Island	44	1980	White	Female	5-9 years	28059
Rhode Island	44	1980	White	Female	10-14 years	34236
Rhode Island	44	1980	White	Female	15-19 years	42639
Rhode Island	44	1980	White	Female	20-24 years	43565
Rhode Island	44	1980	White	Female	25-34 years	70381
Rhode Island	44	1980	White	Female	35-44 years	48517
Rhode Island	44	1980	White	Female	45-54 years	49344
Rhode Island	44	1980	White	Female	55-64 years	55168
Rhode Island	44	1980	White	Female	65-74 years	43367
Rhode Island	44	1980	White	Female	75-84 years	25378
Rhode Island	44	1980	White	Female	85+ years	8461
Rhode Island	44	1980	White	Male	< 1 year	5747
Rhode Island	44	1980	White	Male	1-4 years	21402
Rhode Island	44	1980	White	Male	5-9 years	29431
Rhode Island	44	1980	White	Male	10-14 years	35888
Rhode Island	44	1980	White	Male	15-19 years	42466
Rhode Island	44	1980	White	Male	20-24 years	42083
Rhode Island	44	1980	White	Male	25-34 years	68756
Rhode Island	44	1980	White	Male	35-44 years	46071
Rhode Island	44	1980	White	Male	45-54 years	45018
Rhode Island	44	1980	White	Male	55-64 years	47544
Rhode Island	44	1980	White	Male	65-74 years	30730
Rhode Island	44	1980	White	Male	75-84 years	13290
Rhode Island	44	1980	White	Male	85+ years	3282
Rhode Island	44	1981	Black	Female	< 1 year	353
Rhode Island	44	1981	Black	Female	15-19 years	1814
Rhode Island	44	1981	Black	Female	25-34 years	2766
Rhode Island	44	1981	Black	Female	35-44 years	1712
Rhode Island	44	1981	Black	Female	45-54 years	1390
Rhode Island	44	1981	Black	Female	55-64 years	1102
Rhode Island	44	1981	Black	Female	65-74 years	666
Rhode Island	44	1981	Black	Female	75-84 years	318
Rhode Island	44	1981	Black	Female	85+ years	111
Rhode Island	44	1981	Black	Male	< 1 year	393
Rhode Island	44	1981	Black	Male	1-4 years	1397
Rhode Island	44	1981	Black	Male	10-14 years	1622
Rhode Island	44	1981	Black	Male	15-19 years	1858
Rhode Island	44	1981	Black	Male	20-24 years	1876
Rhode Island	44	1981	Black	Male	25-34 years	2844
Rhode Island	44	1981	Black	Male	35-44 years	1516
Rhode Island	44	1981	Black	Male	45-54 years	1242
Rhode Island	44	1981	Black	Male	55-64 years	888
Rhode Island	44	1981	Black	Male	65-74 years	478
Rhode Island	44	1981	Black	Male	75-84 years	205
Rhode Island	44	1981	Black	Male	85+ years	62
Rhode Island	44	1981	Other	Female	< 1 year	184
Rhode Island	44	1981	Other	Female	25-34 years	1082
Rhode Island	44	1981	Other	Female	35-44 years	703
Rhode Island	44	1981	Other	Female	45-54 years	455
Rhode Island	44	1981	Other	Female	55-64 years	364
Rhode Island	44	1981	Other	Female	65-74 years	244
Rhode Island	44	1981	Other	Female	75-84 years	131
Rhode Island	44	1981	Other	Female	85+ years	49
Rhode Island	44	1981	Other	Male	< 1 year	223
Rhode Island	44	1981	Other	Male	10-14 years	550
Rhode Island	44	1981	Other	Male	15-19 years	596
Rhode Island	44	1981	Other	Male	20-24 years	648
Rhode Island	44	1981	Other	Male	25-34 years	1044
Rhode Island	44	1981	Other	Male	35-44 years	689
Rhode Island	44	1981	Other	Male	45-54 years	428
Rhode Island	44	1981	Other	Male	55-64 years	270
Rhode Island	44	1981	Other	Male	65-74 years	174
Rhode Island	44	1981	Other	Male	75-84 years	76
Rhode Island	44	1981	Other	Male	85+ years	20
Rhode Island	44	1981	White	Female	< 1 year	5335
Rhode Island	44	1981	White	Female	1-4 years	21115
Rhode Island	44	1981	White	Female	5-9 years	26048
Rhode Island	44	1981	White	Female	10-14 years	33334
Rhode Island	44	1981	White	Female	15-19 years	40315
Rhode Island	44	1981	White	Female	20-24 years	45906
Rhode Island	44	1981	White	Female	25-34 years	72976
Rhode Island	44	1981	White	Female	35-44 years	49806
Rhode Island	44	1981	White	Female	45-54 years	47300
Rhode Island	44	1981	White	Female	55-64 years	55205
Rhode Island	44	1981	White	Female	65-74 years	43955
Rhode Island	44	1981	White	Female	75-84 years	25970
Rhode Island	44	1981	White	Female	85+ years	8999
Rhode Island	44	1981	White	Male	< 1 year	5960
Rhode Island	44	1981	White	Male	1-4 years	21999
Rhode Island	44	1981	White	Male	5-9 years	27409
Rhode Island	44	1981	White	Male	10-14 years	34908
Rhode Island	44	1981	White	Male	15-19 years	40297
Rhode Island	44	1981	White	Male	20-24 years	44570
Rhode Island	44	1981	White	Male	25-34 years	71591
Rhode Island	44	1981	White	Male	35-44 years	47446
Rhode Island	44	1981	White	Male	45-54 years	43332
Rhode Island	44	1981	White	Male	55-64 years	47511
Rhode Island	44	1981	White	Male	65-74 years	31446
Rhode Island	44	1981	White	Male	75-84 years	13526
Rhode Island	44	1981	White	Male	85+ years	3314
Rhode Island	44	1982	Black	Female	< 1 year	372
Rhode Island	44	1982	Black	Female	1-4 years	1394
Rhode Island	44	1982	Black	Female	15-19 years	1799
Rhode Island	44	1982	Black	Female	25-34 years	2918
Rhode Island	44	1982	Black	Female	35-44 years	1799
Rhode Island	44	1982	Black	Female	45-54 years	1385
Rhode Island	44	1982	Black	Female	55-64 years	1136
Rhode Island	44	1982	Black	Female	65-74 years	693
Rhode Island	44	1982	Black	Female	75-84 years	325
Rhode Island	44	1982	Black	Female	85+ years	117
Rhode Island	44	1982	Black	Male	< 1 year	366
Rhode Island	44	1982	Black	Male	1-4 years	1443
Rhode Island	44	1982	Black	Male	20-24 years	1975
Rhode Island	44	1982	Black	Male	25-34 years	2994
Rhode Island	44	1982	Black	Male	35-44 years	1631
Rhode Island	44	1982	Black	Male	45-54 years	1234
Rhode Island	44	1982	Black	Male	55-64 years	908
Rhode Island	44	1982	Black	Male	65-74 years	499
Rhode Island	44	1982	Black	Male	75-84 years	206
Rhode Island	44	1982	Black	Male	85+ years	64
Rhode Island	44	1982	Other	Female	< 1 year	208
Rhode Island	44	1982	Other	Female	10-14 years	555
Rhode Island	44	1982	Other	Female	15-19 years	645
Rhode Island	44	1982	Other	Female	45-54 years	477
Rhode Island	44	1982	Other	Female	55-64 years	387
Rhode Island	44	1982	Other	Female	75-84 years	129
Rhode Island	44	1982	Other	Female	85+ years	50
Rhode Island	44	1982	Other	Male	< 1 year	222
Rhode Island	44	1982	Other	Male	25-34 years	1162
Rhode Island	44	1982	Other	Male	35-44 years	764
Rhode Island	44	1982	Other	Male	45-54 years	461
Rhode Island	44	1982	Other	Male	55-64 years	291
Rhode Island	44	1982	Other	Male	65-74 years	180
Rhode Island	44	1982	Other	Male	75-84 years	81
Rhode Island	44	1982	Other	Male	85+ years	21
Rhode Island	44	1982	White	Female	< 1 year	5518
Rhode Island	44	1982	White	Female	1-4 years	21387
Rhode Island	44	1982	White	Female	5-9 years	25361
Rhode Island	44	1982	White	Female	10-14 years	32096
Rhode Island	44	1982	White	Female	15-19 years	38773
Rhode Island	44	1982	White	Female	20-24 years	46367
Rhode Island	44	1982	White	Female	25-34 years	72795
Rhode Island	44	1982	White	Female	35-44 years	52793
Rhode Island	44	1982	White	Female	45-54 years	45535
Rhode Island	44	1982	White	Female	55-64 years	54714
Rhode Island	44	1982	White	Female	65-74 years	44678
Rhode Island	44	1982	White	Female	75-84 years	26576
Rhode Island	44	1982	White	Female	85+ years	9457
Rhode Island	44	1982	White	Male	< 1 year	5826
Rhode Island	44	1982	White	Male	1-4 years	22312
Rhode Island	44	1982	White	Male	5-9 years	26763
Rhode Island	44	1982	White	Male	10-14 years	33611
Rhode Island	44	1982	White	Male	15-19 years	38810
Rhode Island	44	1982	White	Male	20-24 years	45067
Rhode Island	44	1982	White	Male	25-34 years	71518
Rhode Island	44	1982	White	Male	35-44 years	50436
Rhode Island	44	1982	White	Male	45-54 years	41846
Rhode Island	44	1982	White	Male	55-64 years	47085
Rhode Island	44	1982	White	Male	65-74 years	32035
Rhode Island	44	1982	White	Male	75-84 years	13700
Rhode Island	44	1982	White	Male	85+ years	3432
Rhode Island	44	1983	Black	Female	< 1 year	377
Rhode Island	44	1983	Black	Female	1-4 years	1430
Rhode Island	44	1983	Black	Female	5-9 years	1540
Rhode Island	44	1983	Black	Female	10-14 years	1590
Rhode Island	44	1983	Black	Female	15-19 years	1810
Rhode Island	44	1983	Black	Female	20-24 years	2060
Rhode Island	44	1983	Black	Female	25-34 years	3093
Rhode Island	44	1983	Black	Female	35-44 years	1891
Rhode Island	44	1983	Black	Female	45-54 years	1380
Rhode Island	44	1983	Black	Female	55-64 years	1168
Rhode Island	44	1983	Black	Female	65-74 years	724
Rhode Island	44	1983	Black	Female	75-84 years	336
Rhode Island	44	1983	Black	Female	85+ years	122
Rhode Island	44	1983	Black	Male	< 1 year	403
Rhode Island	44	1983	Black	Male	1-4 years	1484
Rhode Island	44	1983	Black	Male	15-19 years	1919
Rhode Island	44	1983	Black	Male	20-24 years	2036
Rhode Island	44	1983	Black	Male	25-34 years	3165
Rhode Island	44	1983	Black	Male	35-44 years	1742
Rhode Island	44	1983	Black	Male	45-54 years	1230
Rhode Island	44	1983	Black	Male	55-64 years	927
Rhode Island	44	1983	Black	Male	65-74 years	523
Rhode Island	44	1983	Black	Male	75-84 years	209
Rhode Island	44	1983	Black	Male	85+ years	66
Rhode Island	44	1983	Other	Female	< 1 year	225
Rhode Island	44	1983	Other	Female	20-24 years	815
Rhode Island	44	1983	Other	Female	45-54 years	502
Rhode Island	44	1983	Other	Female	55-64 years	407
Rhode Island	44	1983	Other	Female	65-74 years	264
Rhode Island	44	1983	Other	Female	75-84 years	128
Rhode Island	44	1983	Other	Female	85+ years	50
Rhode Island	44	1983	Other	Male	< 1 year	214
Rhode Island	44	1983	Other	Male	15-19 years	740
Rhode Island	44	1983	Other	Male	25-34 years	1268
Rhode Island	44	1983	Other	Male	35-44 years	833
Rhode Island	44	1983	Other	Male	45-54 years	494
Rhode Island	44	1983	Other	Male	55-64 years	309
Rhode Island	44	1983	Other	Male	65-74 years	187
Rhode Island	44	1983	Other	Male	75-84 years	81
Rhode Island	44	1983	Other	Male	85+ years	21
Rhode Island	44	1983	White	Female	< 1 year	5462
Rhode Island	44	1983	White	Female	1-4 years	21615
Rhode Island	44	1983	White	Female	5-9 years	25193
Rhode Island	44	1983	White	Female	10-14 years	30654
Rhode Island	44	1983	White	Female	15-19 years	37914
Rhode Island	44	1983	White	Female	20-24 years	45640
Rhode Island	44	1983	White	Female	25-34 years	73918
Rhode Island	44	1983	White	Female	35-44 years	55005
Rhode Island	44	1983	White	Female	45-54 years	44239
Rhode Island	44	1983	White	Female	55-64 years	54034
Rhode Island	44	1983	White	Female	65-74 years	45255
Rhode Island	44	1983	White	Female	75-84 years	27269
Rhode Island	44	1983	White	Female	85+ years	9836
Rhode Island	44	1983	White	Male	< 1 year	5914
Rhode Island	44	1983	White	Male	1-4 years	22589
Rhode Island	44	1983	White	Male	5-9 years	26657
Rhode Island	44	1983	White	Male	10-14 years	32084
Rhode Island	44	1983	White	Male	15-19 years	37978
Rhode Island	44	1983	White	Male	20-24 years	44479
Rhode Island	44	1983	White	Male	25-34 years	72672
Rhode Island	44	1983	White	Male	35-44 years	52686
Rhode Island	44	1983	White	Male	45-54 years	40735
Rhode Island	44	1983	White	Male	55-64 years	46525
Rhode Island	44	1983	White	Male	65-74 years	32719
Rhode Island	44	1983	White	Male	75-84 years	13958
Rhode Island	44	1983	White	Male	85+ years	3509
Rhode Island	44	1984	Black	Female	< 1 year	386
Rhode Island	44	1984	Black	Female	1-4 years	1445
Rhode Island	44	1984	Black	Female	20-24 years	2063
Rhode Island	44	1984	Black	Female	25-34 years	3294
Rhode Island	44	1984	Black	Female	35-44 years	2005
Rhode Island	44	1984	Black	Female	45-54 years	1396
Rhode Island	44	1984	Black	Female	55-64 years	1199
Rhode Island	44	1984	Black	Female	65-74 years	744
Rhode Island	44	1984	Black	Female	75-84 years	341
Rhode Island	44	1984	Black	Female	85+ years	124
Rhode Island	44	1984	Black	Male	< 1 year	416
Rhode Island	44	1984	Black	Male	15-19 years	1950
Rhode Island	44	1984	Black	Male	25-34 years	3360
Rhode Island	44	1984	Black	Male	35-44 years	1885
Rhode Island	44	1984	Black	Male	45-54 years	1244
Rhode Island	44	1984	Black	Male	55-64 years	949
Rhode Island	44	1984	Black	Male	65-74 years	540
Rhode Island	44	1984	Black	Male	75-84 years	211
Rhode Island	44	1984	Black	Male	85+ years	66
Rhode Island	44	1984	Other	Female	1-4 years	618
Rhode Island	44	1984	Other	Female	10-14 years	651
Rhode Island	44	1984	Other	Female	35-44 years	972
Rhode Island	44	1984	Other	Female	45-54 years	541
Rhode Island	44	1984	Other	Female	55-64 years	431
Rhode Island	44	1984	Other	Female	65-74 years	268
Rhode Island	44	1984	Other	Female	75-84 years	128
Rhode Island	44	1984	Other	Female	85+ years	50
Rhode Island	44	1984	Other	Male	< 1 year	220
Rhode Island	44	1984	Other	Male	15-19 years	815
Rhode Island	44	1984	Other	Male	35-44 years	924
Rhode Island	44	1984	Other	Male	45-54 years	539
Rhode Island	44	1984	Other	Male	55-64 years	333
Rhode Island	44	1984	Other	Male	65-74 years	192
Rhode Island	44	1984	Other	Male	75-84 years	84
Rhode Island	44	1984	Other	Male	85+ years	21
Rhode Island	44	1984	White	Female	< 1 year	5573
Rhode Island	44	1984	White	Female	1-4 years	21671
Rhode Island	44	1984	White	Female	5-9 years	25292
Rhode Island	44	1984	White	Female	10-14 years	29158
Rhode Island	44	1984	White	Female	15-19 years	37013
Rhode Island	44	1984	White	Female	20-24 years	44803
Rhode Island	44	1984	White	Female	25-34 years	75928
Rhode Island	44	1984	White	Female	35-44 years	57540
Rhode Island	44	1984	White	Female	45-54 years	43593
Rhode Island	44	1984	White	Female	55-64 years	53551
Rhode Island	44	1984	White	Female	65-74 years	45561
Rhode Island	44	1984	White	Female	75-84 years	27878
Rhode Island	44	1984	White	Female	85+ years	10128
Rhode Island	44	1984	White	Male	< 1 year	5891
Rhode Island	44	1984	White	Male	1-4 years	22701
Rhode Island	44	1984	White	Male	5-9 years	26805
Rhode Island	44	1984	White	Male	10-14 years	30513
Rhode Island	44	1984	White	Male	15-19 years	37063
Rhode Island	44	1984	White	Male	20-24 years	43819
Rhode Island	44	1984	White	Male	25-34 years	74744
Rhode Island	44	1984	White	Male	35-44 years	55209
Rhode Island	44	1984	White	Male	45-54 years	40212
Rhode Island	44	1984	White	Male	55-64 years	46145
Rhode Island	44	1984	White	Male	65-74 years	33203
Rhode Island	44	1984	White	Male	75-84 years	14299
Rhode Island	44	1984	White	Male	85+ years	3556
Rhode Island	44	1985	Black	Female	< 1 year	412
Rhode Island	44	1985	Black	Female	1-4 years	1477
Rhode Island	44	1985	Black	Female	15-19 years	1797
Rhode Island	44	1985	Black	Female	25-34 years	3489
Rhode Island	44	1985	Black	Female	35-44 years	2119
Rhode Island	44	1985	Black	Female	45-54 years	1418
Rhode Island	44	1985	Black	Female	55-64 years	1237
Rhode Island	44	1985	Black	Female	65-74 years	767
Rhode Island	44	1985	Black	Female	75-84 years	349
Rhode Island	44	1985	Black	Female	85+ years	127
Rhode Island	44	1985	Black	Male	< 1 year	435
Rhode Island	44	1985	Black	Male	10-14 years	1620
Rhode Island	44	1985	Black	Male	15-19 years	1977
Rhode Island	44	1985	Black	Male	20-24 years	2142
Rhode Island	44	1985	Black	Male	25-34 years	3568
Rhode Island	44	1985	Black	Male	35-44 years	2037
Rhode Island	44	1985	Black	Male	45-54 years	1255
Rhode Island	44	1985	Black	Male	55-64 years	969
Rhode Island	44	1985	Black	Male	65-74 years	556
Rhode Island	44	1985	Black	Male	75-84 years	211
Rhode Island	44	1985	Black	Male	85+ years	66
Rhode Island	44	1985	Other	Female	< 1 year	166
Rhode Island	44	1985	Other	Female	10-14 years	692
Rhode Island	44	1985	Other	Female	25-34 years	1595
Rhode Island	44	1985	Other	Female	55-64 years	453
Rhode Island	44	1985	Other	Female	65-74 years	278
Rhode Island	44	1985	Other	Female	75-84 years	126
Rhode Island	44	1985	Other	Female	85+ years	51
Rhode Island	44	1985	Other	Male	20-24 years	988
Rhode Island	44	1985	Other	Male	25-34 years	1543
Rhode Island	44	1985	Other	Male	35-44 years	1016
Rhode Island	44	1985	Other	Male	45-54 years	587
Rhode Island	44	1985	Other	Male	55-64 years	353
Rhode Island	44	1985	Other	Male	65-74 years	203
Rhode Island	44	1985	Other	Male	75-84 years	92
Rhode Island	44	1985	Other	Male	85+ years	24
Rhode Island	44	1985	White	Female	< 1 year	5707
Rhode Island	44	1985	White	Female	1-4 years	21948
Rhode Island	44	1985	White	Female	5-9 years	25634
Rhode Island	44	1985	White	Female	10-14 years	27735
Rhode Island	44	1985	White	Female	15-19 years	36319
Rhode Island	44	1985	White	Female	20-24 years	43718
Rhode Island	44	1985	White	Female	25-34 years	77936
Rhode Island	44	1985	White	Female	35-44 years	59886
Rhode Island	44	1985	White	Female	45-54 years	43004
Rhode Island	44	1985	White	Female	55-64 years	52815
Rhode Island	44	1985	White	Female	65-74 years	46027
Rhode Island	44	1985	White	Female	75-84 years	28508
Rhode Island	44	1985	White	Female	85+ years	10385
Rhode Island	44	1985	White	Male	< 1 year	6119
Rhode Island	44	1985	White	Male	1-4 years	23044
Rhode Island	44	1985	White	Male	5-9 years	27189
Rhode Island	44	1985	White	Male	10-14 years	29006
Rhode Island	44	1985	White	Male	15-19 years	36539
Rhode Island	44	1985	White	Male	20-24 years	43185
Rhode Island	44	1985	White	Male	25-34 years	77094
Rhode Island	44	1985	White	Male	35-44 years	57720
Rhode Island	44	1985	White	Male	45-54 years	39727
Rhode Island	44	1985	White	Male	55-64 years	45561
Rhode Island	44	1985	White	Male	65-74 years	33610
Rhode Island	44	1985	White	Male	75-84 years	14679
Rhode Island	44	1985	White	Male	85+ years	3560
